type,status,departure,arrival,airline,flight,codeshared
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '1', 'gate': '3', 'delay': 35, 'scheduledTime': '2023-08-01t12:55:00.000', 'estimatedTime': '2023-08-01t12:55:00.000', 'actualTime': '2023-08-01t13:29:00.000', 'estimatedRunway': '2023-08-01t13:29:00.000', 'actualRunway': '2023-08-01t13:29:00.000'}","{'iataCode': 'icn', 'icaoCode': 'rksi', 'terminal': '1', 'baggage': '3', 'gate': '15', 'scheduledTime': '2023-08-02t17:35:00.000', 'estimatedTime': '2023-08-02t17:08:00.000'}","{'name': 'copa airlines', 'iataCode': 'cm', 'icaoCode': 'cmp'}","{'number': '8005', 'iataNumber': 'cm8005', 'icaoNumber': 'cmp8005'}","{'airline': {'name': 'asiana airlines', 'iataCode': 'oz', 'icaoCode': 'aar'}, 'flight': {'number': '221', 'iataNumber': 'oz221', 'icaoNumber': 'aar221'}}"
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '1', 'gate': '3', 'delay': 35, 'scheduledTime': '2023-08-01t12:55:00.000', 'estimatedTime': '2023-08-01t12:55:00.000', 'actualTime': '2023-08-01t13:29:00.000', 'estimatedRunway': '2023-08-01t13:29:00.000', 'actualRunway': '2023-08-01t13:29:00.000'}","{'iataCode': 'icn', 'icaoCode': 'rksi', 'terminal': '1', 'baggage': '3', 'gate': '15', 'scheduledTime': '2023-08-02t17:35:00.000', 'estimatedTime': '2023-08-02t17:08:00.000'}","{'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}","{'number': '7294', 'iataNumber': 'ua7294', 'icaoNumber': 'ual7294'}","{'airline': {'name': 'asiana airlines', 'iataCode': 'oz', 'icaoCode': 'aar'}, 'flight': {'number': '221', 'iataNumber': 'oz221', 'icaoNumber': 'aar221'}}"
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '1', 'gate': '3', 'delay': 35, 'scheduledTime': '2023-08-01t12:55:00.000', 'estimatedTime': '2023-08-01t12:55:00.000', 'actualTime': '2023-08-01t13:29:00.000', 'estimatedRunway': '2023-08-01t13:29:00.000', 'actualRunway': '2023-08-01t13:29:00.000'}","{'iataCode': 'icn', 'icaoCode': 'rksi', 'terminal': '1', 'baggage': '3', 'gate': '15', 'scheduledTime': '2023-08-02t17:35:00.000', 'estimatedTime': '2023-08-02t17:08:00.000'}","{'name': 'singapore airlines', 'iataCode': 'sq', 'icaoCode': 'sia'}","{'number': '5721', 'iataNumber': 'sq5721', 'icaoNumber': 'sia5721'}","{'airline': {'name': 'asiana airlines', 'iataCode': 'oz', 'icaoCode': 'aar'}, 'flight': {'number': '221', 'iataNumber': 'oz221', 'icaoNumber': 'aar221'}}"
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '1', 'gate': '3', 'delay': 35, 'scheduledTime': '2023-08-01t12:55:00.000', 'estimatedTime': '2023-08-01t12:55:00.000', 'actualTime': '2023-08-01t13:29:00.000', 'estimatedRunway': '2023-08-01t13:29:00.000', 'actualRunway': '2023-08-01t13:29:00.000'}","{'iataCode': 'icn', 'icaoCode': 'rksi', 'terminal': '1', 'baggage': '3', 'gate': '15', 'scheduledTime': '2023-08-02t17:35:00.000', 'estimatedTime': '2023-08-02t17:08:00.000'}","{'name': 'asiana airlines', 'iataCode': 'oz', 'icaoCode': 'aar'}","{'number': '221', 'iataNumber': 'oz221', 'icaoNumber': 'aar221'}",
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '5', 'delay': 37, 'scheduledTime': '2023-08-01t12:55:00.000', 'estimatedTime': '2023-08-01t13:32:00.000'}","{'iataCode': 'slk', 'icaoCode': 'kslk', 'scheduledTime': '2023-08-01t14:55:00.000'}","{'name': 'jetblue airways', 'iataCode': 'b6', 'icaoCode': 'jbu'}","{'number': '5998', 'iataNumber': 'b65998', 'icaoNumber': 'jbu5998'}","{'airline': {'name': 'cape air', 'iataCode': '9k', 'icaoCode': 'kap'}, 'flight': {'number': '1023', 'iataNumber': '9k1023', 'icaoNumber': 'kap1023'}}"
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '5', 'delay': 37, 'scheduledTime': '2023-08-01t12:55:00.000', 'estimatedTime': '2023-08-01t13:32:00.000'}","{'iataCode': 'slk', 'icaoCode': 'kslk', 'scheduledTime': '2023-08-01t14:55:00.000'}","{'name': 'cape air', 'iataCode': '9k', 'icaoCode': 'kap'}","{'number': '1023', 'iataNumber': '9k1023', 'icaoNumber': 'kap1023'}",
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '8', 'gate': '41', 'delay': 20, 'scheduledTime': '2023-08-01t12:59:00.000', 'estimatedTime': '2023-08-01t12:59:00.000', 'actualTime': '2023-08-01t13:19:00.000', 'estimatedRunway': '2023-08-01t13:19:00.000', 'actualRunway': '2023-08-01t13:19:00.000'}","{'iataCode': 'mia', 'icaoCode': 'kmia', 'terminal': 'n', 'baggage': '24', 'gate': 'd40', 'scheduledTime': '2023-08-01t16:17:00.000', 'estimatedTime': '2023-08-01t15:56:00.000'}","{'name': 'royal air maroc', 'iataCode': 'at', 'icaoCode': 'ram'}","{'number': '5136', 'iataNumber': 'at5136', 'icaoNumber': 'ram5136'}","{'airline': {'name': 'american airlines', 'iataCode': 'aa', 'icaoCode': 'aal'}, 'flight': {'number': '1706', 'iataNumber': 'aa1706', 'icaoNumber': 'aal1706'}}"
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '8', 'gate': '41', 'delay': 20, 'scheduledTime': '2023-08-01t12:59:00.000', 'estimatedTime': '2023-08-01t12:59:00.000', 'actualTime': '2023-08-01t13:19:00.000', 'estimatedRunway': '2023-08-01t13:19:00.000', 'actualRunway': '2023-08-01t13:19:00.000'}","{'iataCode': 'mia', 'icaoCode': 'kmia', 'terminal': 'n', 'baggage': '24', 'gate': 'd40', 'scheduledTime': '2023-08-01t16:17:00.000', 'estimatedTime': '2023-08-01t15:56:00.000'}","{'name': 'jetblue airways', 'iataCode': 'b6', 'icaoCode': 'jbu'}","{'number': '4281', 'iataNumber': 'b64281', 'icaoNumber': 'jbu4281'}","{'airline': {'name': 'american airlines', 'iataCode': 'aa', 'icaoCode': 'aal'}, 'flight': {'number': '1706', 'iataNumber': 'aa1706', 'icaoNumber': 'aal1706'}}"
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '8', 'gate': '41', 'delay': 20, 'scheduledTime': '2023-08-01t12:59:00.000', 'estimatedTime': '2023-08-01t12:59:00.000', 'actualTime': '2023-08-01t13:19:00.000', 'estimatedRunway': '2023-08-01t13:19:00.000', 'actualRunway': '2023-08-01t13:19:00.000'}","{'iataCode': 'mia', 'icaoCode': 'kmia', 'terminal': 'n', 'baggage': '24', 'gate': 'd40', 'scheduledTime': '2023-08-01t16:17:00.000', 'estimatedTime': '2023-08-01t15:56:00.000'}","{'name': 'british airways', 'iataCode': 'ba', 'icaoCode': 'baw'}","{'number': '4696', 'iataNumber': 'ba4696', 'icaoNumber': 'baw4696'}","{'airline': {'name': 'american airlines', 'iataCode': 'aa', 'icaoCode': 'aal'}, 'flight': {'number': '1706', 'iataNumber': 'aa1706', 'icaoNumber': 'aal1706'}}"
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '8', 'gate': '41', 'delay': 20, 'scheduledTime': '2023-08-01t12:59:00.000', 'estimatedTime': '2023-08-01t12:59:00.000', 'actualTime': '2023-08-01t13:19:00.000', 'estimatedRunway': '2023-08-01t13:19:00.000', 'actualRunway': '2023-08-01t13:19:00.000'}","{'iataCode': 'mia', 'icaoCode': 'kmia', 'terminal': 'n', 'baggage': '24', 'gate': 'd40', 'scheduledTime': '2023-08-01t16:17:00.000', 'estimatedTime': '2023-08-01t15:56:00.000'}","{'name': 'gol', 'iataCode': 'g3', 'icaoCode': 'glo'}","{'number': '6036', 'iataNumber': 'g36036', 'icaoNumber': 'glo6036'}","{'airline': {'name': 'american airlines', 'iataCode': 'aa', 'icaoCode': 'aal'}, 'flight': {'number': '1706', 'iataNumber': 'aa1706', 'icaoNumber': 'aal1706'}}"
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '8', 'gate': '41', 'delay': 20, 'scheduledTime': '2023-08-01t12:59:00.000', 'estimatedTime': '2023-08-01t12:59:00.000', 'actualTime': '2023-08-01t13:19:00.000', 'estimatedRunway': '2023-08-01t13:19:00.000', 'actualRunway': '2023-08-01t13:19:00.000'}","{'iataCode': 'mia', 'icaoCode': 'kmia', 'terminal': 'n', 'baggage': '24', 'gate': 'd40', 'scheduledTime': '2023-08-01t16:17:00.000', 'estimatedTime': '2023-08-01t15:56:00.000'}","{'name': 'jet linx aviation', 'iataCode': 'jl', 'icaoCode': 'jtl'}","{'number': '7470', 'iataNumber': 'jl7470', 'icaoNumber': 'jtl7470'}","{'airline': {'name': 'american airlines', 'iataCode': 'aa', 'icaoCode': 'aal'}, 'flight': {'number': '1706', 'iataNumber': 'aa1706', 'icaoNumber': 'aal1706'}}"
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '8', 'gate': '41', 'delay': 20, 'scheduledTime': '2023-08-01t12:59:00.000', 'estimatedTime': '2023-08-01t12:59:00.000', 'actualTime': '2023-08-01t13:19:00.000', 'estimatedRunway': '2023-08-01t13:19:00.000', 'actualRunway': '2023-08-01t13:19:00.000'}","{'iataCode': 'mia', 'icaoCode': 'kmia', 'terminal': 'n', 'baggage': '24', 'gate': 'd40', 'scheduledTime': '2023-08-01t16:17:00.000', 'estimatedTime': '2023-08-01t15:56:00.000'}","{'name': 'malaysia airlines', 'iataCode': 'mh', 'icaoCode': 'mas'}","{'number': '9446', 'iataNumber': 'mh9446', 'icaoNumber': 'mas9446'}","{'airline': {'name': 'american airlines', 'iataCode': 'aa', 'icaoCode': 'aal'}, 'flight': {'number': '1706', 'iataNumber': 'aa1706', 'icaoNumber': 'aal1706'}}"
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '8', 'gate': '41', 'delay': 20, 'scheduledTime': '2023-08-01t12:59:00.000', 'estimatedTime': '2023-08-01t12:59:00.000', 'actualTime': '2023-08-01t13:19:00.000', 'estimatedRunway': '2023-08-01t13:19:00.000', 'actualRunway': '2023-08-01t13:19:00.000'}","{'iataCode': 'mia', 'icaoCode': 'kmia', 'terminal': 'n', 'baggage': '24', 'gate': 'd40', 'scheduledTime': '2023-08-01t16:17:00.000', 'estimatedTime': '2023-08-01t15:56:00.000'}","{'name': 'qatar airways', 'iataCode': 'qr', 'icaoCode': 'qtr'}","{'number': '2342', 'iataNumber': 'qr2342', 'icaoNumber': 'qtr2342'}","{'airline': {'name': 'american airlines', 'iataCode': 'aa', 'icaoCode': 'aal'}, 'flight': {'number': '1706', 'iataNumber': 'aa1706', 'icaoNumber': 'aal1706'}}"
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '8', 'gate': '41', 'delay': 20, 'scheduledTime': '2023-08-01t12:59:00.000', 'estimatedTime': '2023-08-01t12:59:00.000', 'actualTime': '2023-08-01t13:19:00.000', 'estimatedRunway': '2023-08-01t13:19:00.000', 'actualRunway': '2023-08-01t13:19:00.000'}","{'iataCode': 'mia', 'icaoCode': 'kmia', 'terminal': 'n', 'baggage': '24', 'gate': 'd40', 'scheduledTime': '2023-08-01t16:17:00.000', 'estimatedTime': '2023-08-01t15:56:00.000'}","{'name': 'american airlines', 'iataCode': 'aa', 'icaoCode': 'aal'}","{'number': '1706', 'iataNumber': 'aa1706', 'icaoNumber': 'aal1706'}",
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '8', 'gate': '44', 'delay': 10, 'scheduledTime': '2023-08-01t13:00:00.000', 'estimatedTime': '2023-08-01t13:00:00.000', 'actualTime': '2023-08-01t13:09:00.000', 'estimatedRunway': '2023-08-01t13:09:00.000', 'actualRunway': '2023-08-01t13:09:00.000'}","{'iataCode': 'bos', 'icaoCode': 'kbos', 'terminal': 'b', 'baggage': '1', 'gate': 'b9', 'scheduledTime': '2023-08-01t14:21:00.000', 'estimatedTime': '2023-08-01t13:48:00.000'}","{'name': 'jetblue airways', 'iataCode': 'b6', 'icaoCode': 'jbu'}","{'number': '4858', 'iataNumber': 'b64858', 'icaoNumber': 'jbu4858'}","{'airline': {'name': 'american airlines', 'iataCode': 'aa', 'icaoCode': 'aal'}, 'flight': {'number': '4268', 'iataNumber': 'aa4268', 'icaoNumber': 'aal4268'}}"
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '8', 'gate': '44', 'delay': 10, 'scheduledTime': '2023-08-01t13:00:00.000', 'estimatedTime': '2023-08-01t13:00:00.000', 'actualTime': '2023-08-01t13:09:00.000', 'estimatedRunway': '2023-08-01t13:09:00.000', 'actualRunway': '2023-08-01t13:09:00.000'}","{'iataCode': 'bos', 'icaoCode': 'kbos', 'terminal': 'b', 'baggage': '1', 'gate': 'b9', 'scheduledTime': '2023-08-01t14:21:00.000', 'estimatedTime': '2023-08-01t13:48:00.000'}","{'name': 'british airways', 'iataCode': 'ba', 'icaoCode': 'baw'}","{'number': '5133', 'iataNumber': 'ba5133', 'icaoNumber': 'baw5133'}","{'airline': {'name': 'american airlines', 'iataCode': 'aa', 'icaoCode': 'aal'}, 'flight': {'number': '4268', 'iataNumber': 'aa4268', 'icaoNumber': 'aal4268'}}"
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '8', 'gate': '44', 'delay': 10, 'scheduledTime': '2023-08-01t13:00:00.000', 'estimatedTime': '2023-08-01t13:00:00.000', 'actualTime': '2023-08-01t13:09:00.000', 'estimatedRunway': '2023-08-01t13:09:00.000', 'actualRunway': '2023-08-01t13:09:00.000'}","{'iataCode': 'bos', 'icaoCode': 'kbos', 'terminal': 'b', 'baggage': '1', 'gate': 'b9', 'scheduledTime': '2023-08-01t14:21:00.000', 'estimatedTime': '2023-08-01t13:48:00.000'}","{'name': 'gol', 'iataCode': 'g3', 'icaoCode': 'glo'}","{'number': '6326', 'iataNumber': 'g36326', 'icaoNumber': 'glo6326'}","{'airline': {'name': 'american airlines', 'iataCode': 'aa', 'icaoCode': 'aal'}, 'flight': {'number': '4268', 'iataNumber': 'aa4268', 'icaoNumber': 'aal4268'}}"
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '8', 'gate': '44', 'delay': 10, 'scheduledTime': '2023-08-01t13:00:00.000', 'estimatedTime': '2023-08-01t13:00:00.000', 'actualTime': '2023-08-01t13:09:00.000', 'estimatedRunway': '2023-08-01t13:09:00.000', 'actualRunway': '2023-08-01t13:09:00.000'}","{'iataCode': 'bos', 'icaoCode': 'kbos', 'terminal': 'b', 'baggage': '1', 'gate': 'b9', 'scheduledTime': '2023-08-01t14:21:00.000', 'estimatedTime': '2023-08-01t13:48:00.000'}","{'name': 'jet linx aviation', 'iataCode': 'jl', 'icaoCode': 'jtl'}","{'number': '7452', 'iataNumber': 'jl7452', 'icaoNumber': 'jtl7452'}","{'airline': {'name': 'american airlines', 'iataCode': 'aa', 'icaoCode': 'aal'}, 'flight': {'number': '4268', 'iataNumber': 'aa4268', 'icaoNumber': 'aal4268'}}"
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '8', 'gate': '44', 'delay': 10, 'scheduledTime': '2023-08-01t13:00:00.000', 'estimatedTime': '2023-08-01t13:00:00.000', 'actualTime': '2023-08-01t13:09:00.000', 'estimatedRunway': '2023-08-01t13:09:00.000', 'actualRunway': '2023-08-01t13:09:00.000'}","{'iataCode': 'bos', 'icaoCode': 'kbos', 'terminal': 'b', 'baggage': '1', 'gate': 'b9', 'scheduledTime': '2023-08-01t14:21:00.000', 'estimatedTime': '2023-08-01t13:48:00.000'}","{'name': 'qatar airways', 'iataCode': 'qr', 'icaoCode': 'qtr'}","{'number': '9133', 'iataNumber': 'qr9133', 'icaoNumber': 'qtr9133'}","{'airline': {'name': 'american airlines', 'iataCode': 'aa', 'icaoCode': 'aal'}, 'flight': {'number': '4268', 'iataNumber': 'aa4268', 'icaoNumber': 'aal4268'}}"
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '8', 'gate': '44', 'delay': 10, 'scheduledTime': '2023-08-01t13:00:00.000', 'estimatedTime': '2023-08-01t13:00:00.000', 'actualTime': '2023-08-01t13:09:00.000', 'estimatedRunway': '2023-08-01t13:09:00.000', 'actualRunway': '2023-08-01t13:09:00.000'}","{'iataCode': 'bos', 'icaoCode': 'kbos', 'terminal': 'b', 'baggage': '1', 'gate': 'b9', 'scheduledTime': '2023-08-01t14:21:00.000', 'estimatedTime': '2023-08-01t13:48:00.000'}","{'name': 'american airlines', 'iataCode': 'aa', 'icaoCode': 'aal'}","{'number': '4268', 'iataNumber': 'aa4268', 'icaoNumber': 'aal4268'}",
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '7', 'gate': '7', 'delay': 8, 'scheduledTime': '2023-08-01t13:00:00.000', 'estimatedTime': '2023-08-01t13:00:00.000', 'actualTime': '2023-08-01t13:07:00.000', 'estimatedRunway': '2023-08-01t13:07:00.000', 'actualRunway': '2023-08-01t13:07:00.000'}","{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '2', 'baggage': '3', 'gate': 'd5', 'scheduledTime': '2023-08-01t16:28:00.000', 'estimatedTime': '2023-08-01t15:45:00.000'}","{'name': 'qantas', 'iataCode': 'qf', 'icaoCode': 'qfa'}","{'number': '3655', 'iataNumber': 'qf3655', 'icaoNumber': 'qfa3655'}","{'airline': {'name': 'alaska airlines', 'iataCode': 'as', 'icaoCode': 'asa'}, 'flight': {'number': '14', 'iataNumber': 'as14', 'icaoNumber': 'asa14'}}"
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '7', 'gate': '7', 'delay': 8, 'scheduledTime': '2023-08-01t13:00:00.000', 'estimatedTime': '2023-08-01t13:00:00.000', 'actualTime': '2023-08-01t13:07:00.000', 'estimatedRunway': '2023-08-01t13:07:00.000', 'actualRunway': '2023-08-01t13:07:00.000'}","{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '2', 'baggage': '3', 'gate': 'd5', 'scheduledTime': '2023-08-01t16:28:00.000', 'estimatedTime': '2023-08-01t15:45:00.000'}","{'name': 'singapore airlines', 'iataCode': 'sq', 'icaoCode': 'sia'}","{'number': '1255', 'iataNumber': 'sq1255', 'icaoNumber': 'sia1255'}","{'airline': {'name': 'alaska airlines', 'iataCode': 'as', 'icaoCode': 'asa'}, 'flight': {'number': '14', 'iataNumber': 'as14', 'icaoNumber': 'asa14'}}"
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '7', 'gate': '7', 'delay': 8, 'scheduledTime': '2023-08-01t13:00:00.000', 'estimatedTime': '2023-08-01t13:00:00.000', 'actualTime': '2023-08-01t13:07:00.000', 'estimatedRunway': '2023-08-01t13:07:00.000', 'actualRunway': '2023-08-01t13:07:00.000'}","{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '2', 'baggage': '3', 'gate': 'd5', 'scheduledTime': '2023-08-01t16:28:00.000', 'estimatedTime': '2023-08-01t15:45:00.000'}","{'name': 'alaska airlines', 'iataCode': 'as', 'icaoCode': 'asa'}","{'number': '14', 'iataNumber': 'as14', 'icaoNumber': 'asa14'}",
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '5', 'gate': '19', 'delay': 36, 'scheduledTime': '2023-08-01t13:00:00.000', 'estimatedTime': '2023-08-01t13:01:00.000', 'actualTime': '2023-08-01t13:35:00.000', 'estimatedRunway': '2023-08-01t13:35:00.000', 'actualRunway': '2023-08-01t13:35:00.000'}","{'iataCode': 'fll', 'icaoCode': 'kfll', 'terminal': '3', 'baggage': '3', 'gate': 'f3', 'scheduledTime': '2023-08-01t16:14:00.000', 'estimatedTime': '2023-08-01t16:03:00.000'}","{'name': 'azul', 'iataCode': 'ad', 'icaoCode': 'azu'}","{'number': '7637', 'iataNumber': 'ad7637', 'icaoNumber': 'azu7637'}","{'airline': {'name': 'jetblue airways', 'iataCode': 'b6', 'icaoCode': 'jbu'}, 'flight': {'number': '1601', 'iataNumber': 'b61601', 'icaoNumber': 'jbu1601'}}"
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '5', 'gate': '19', 'delay': 36, 'scheduledTime': '2023-08-01t13:00:00.000', 'estimatedTime': '2023-08-01t13:01:00.000', 'actualTime': '2023-08-01t13:35:00.000', 'estimatedRunway': '2023-08-01t13:35:00.000', 'actualRunway': '2023-08-01t13:35:00.000'}","{'iataCode': 'fll', 'icaoCode': 'kfll', 'terminal': '3', 'baggage': '3', 'gate': 'f3', 'scheduledTime': '2023-08-01t16:14:00.000', 'estimatedTime': '2023-08-01t16:03:00.000'}","{'name': 'royal air maroc', 'iataCode': 'at', 'icaoCode': 'ram'}","{'number': '9576', 'iataNumber': 'at9576', 'icaoNumber': 'ram9576'}","{'airline': {'name': 'jetblue airways', 'iataCode': 'b6', 'icaoCode': 'jbu'}, 'flight': {'number': '1601', 'iataNumber': 'b61601', 'icaoNumber': 'jbu1601'}}"
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '5', 'gate': '19', 'delay': 36, 'scheduledTime': '2023-08-01t13:00:00.000', 'estimatedTime': '2023-08-01t13:01:00.000', 'actualTime': '2023-08-01t13:35:00.000', 'estimatedRunway': '2023-08-01t13:35:00.000', 'actualRunway': '2023-08-01t13:35:00.000'}","{'iataCode': 'fll', 'icaoCode': 'kfll', 'terminal': '3', 'baggage': '3', 'gate': 'f3', 'scheduledTime': '2023-08-01t16:14:00.000', 'estimatedTime': '2023-08-01t16:03:00.000'}","{'name': 'etihad airways', 'iataCode': 'ey', 'icaoCode': 'etd'}","{'number': '8344', 'iataNumber': 'ey8344', 'icaoNumber': 'etd8344'}","{'airline': {'name': 'jetblue airways', 'iataCode': 'b6', 'icaoCode': 'jbu'}, 'flight': {'number': '1601', 'iataNumber': 'b61601', 'icaoNumber': 'jbu1601'}}"
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '5', 'gate': '19', 'delay': 36, 'scheduledTime': '2023-08-01t13:00:00.000', 'estimatedTime': '2023-08-01t13:01:00.000', 'actualTime': '2023-08-01t13:35:00.000', 'estimatedRunway': '2023-08-01t13:35:00.000', 'actualRunway': '2023-08-01t13:35:00.000'}","{'iataCode': 'fll', 'icaoCode': 'kfll', 'terminal': '3', 'baggage': '3', 'gate': 'f3', 'scheduledTime': '2023-08-01t16:14:00.000', 'estimatedTime': '2023-08-01t16:03:00.000'}","{'name': 'hawaiian airlines', 'iataCode': 'ha', 'icaoCode': 'hal'}","{'number': '2040', 'iataNumber': 'ha2040', 'icaoNumber': 'hal2040'}","{'airline': {'name': 'jetblue airways', 'iataCode': 'b6', 'icaoCode': 'jbu'}, 'flight': {'number': '1601', 'iataNumber': 'b61601', 'icaoNumber': 'jbu1601'}}"
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '5', 'gate': '19', 'delay': 36, 'scheduledTime': '2023-08-01t13:00:00.000', 'estimatedTime': '2023-08-01t13:01:00.000', 'actualTime': '2023-08-01t13:35:00.000', 'estimatedRunway': '2023-08-01t13:35:00.000', 'actualRunway': '2023-08-01t13:35:00.000'}","{'iataCode': 'fll', 'icaoCode': 'kfll', 'terminal': '3', 'baggage': '3', 'gate': 'f3', 'scheduledTime': '2023-08-01t16:14:00.000', 'estimatedTime': '2023-08-01t16:03:00.000'}","{'name': 'jetblue airways', 'iataCode': 'b6', 'icaoCode': 'jbu'}","{'number': '1601', 'iataNumber': 'b61601', 'icaoNumber': 'jbu1601'}",
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '4', 'gate': 'b42', 'delay': 6, 'scheduledTime': '2023-08-01t13:00:00.000', 'estimatedTime': '2023-08-01t13:00:00.000', 'actualTime': '2023-08-01t13:05:00.000', 'estimatedRunway': '2023-08-01t13:05:00.000', 'actualRunway': '2023-08-01t13:05:00.000'}","{'iataCode': 'atl', 'icaoCode': 'katl', 'terminal': 's', 'baggage': '7', 'gate': 'a34', 'scheduledTime': '2023-08-01t15:34:00.000', 'estimatedTime': '2023-08-01t14:48:00.000'}","{'name': 'air france', 'iataCode': 'af', 'icaoCode': 'afr'}","{'number': '2883', 'iataNumber': 'af2883', 'icaoNumber': 'afr2883'}","{'airline': {'name': 'delta air lines', 'iataCode': 'dl', 'icaoCode': 'dal'}, 'flight': {'number': '1301', 'iataNumber': 'dl1301', 'icaoNumber': 'dal1301'}}"
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '4', 'gate': 'b42', 'delay': 6, 'scheduledTime': '2023-08-01t13:00:00.000', 'estimatedTime': '2023-08-01t13:00:00.000', 'actualTime': '2023-08-01t13:05:00.000', 'estimatedRunway': '2023-08-01t13:05:00.000', 'actualRunway': '2023-08-01t13:05:00.000'}","{'iataCode': 'atl', 'icaoCode': 'katl', 'terminal': 's', 'baggage': '7', 'gate': 'a34', 'scheduledTime': '2023-08-01t15:34:00.000', 'estimatedTime': '2023-08-01t14:48:00.000'}","{'name': 'aeromexico', 'iataCode': 'am', 'icaoCode': 'amx'}","{'number': '4373', 'iataNumber': 'am4373', 'icaoNumber': 'amx4373'}","{'airline': {'name': 'delta air lines', 'iataCode': 'dl', 'icaoCode': 'dal'}, 'flight': {'number': '1301', 'iataNumber': 'dl1301', 'icaoNumber': 'dal1301'}}"
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '4', 'gate': 'b42', 'delay': 6, 'scheduledTime': '2023-08-01t13:00:00.000', 'estimatedTime': '2023-08-01t13:00:00.000', 'actualTime': '2023-08-01t13:05:00.000', 'estimatedRunway': '2023-08-01t13:05:00.000', 'actualRunway': '2023-08-01t13:05:00.000'}","{'iataCode': 'atl', 'icaoCode': 'katl', 'terminal': 's', 'baggage': '7', 'gate': 'a34', 'scheduledTime': '2023-08-01t15:34:00.000', 'estimatedTime': '2023-08-01t14:48:00.000'}","{'name': 'alitalia', 'iataCode': 'az', 'icaoCode': 'aza'}","{'number': '5800', 'iataNumber': 'az5800', 'icaoNumber': 'aza5800'}","{'airline': {'name': 'delta air lines', 'iataCode': 'dl', 'icaoCode': 'dal'}, 'flight': {'number': '1301', 'iataNumber': 'dl1301', 'icaoNumber': 'dal1301'}}"
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '4', 'gate': 'b42', 'delay': 6, 'scheduledTime': '2023-08-01t13:00:00.000', 'estimatedTime': '2023-08-01t13:00:00.000', 'actualTime': '2023-08-01t13:05:00.000', 'estimatedRunway': '2023-08-01t13:05:00.000', 'actualRunway': '2023-08-01t13:05:00.000'}","{'iataCode': 'atl', 'icaoCode': 'katl', 'terminal': 's', 'baggage': '7', 'gate': 'a34', 'scheduledTime': '2023-08-01t15:34:00.000', 'estimatedTime': '2023-08-01t14:48:00.000'}","{'name': 'klm', 'iataCode': 'kl', 'icaoCode': 'klm'}","{'number': '5033', 'iataNumber': 'kl5033', 'icaoNumber': 'klm5033'}","{'airline': {'name': 'delta air lines', 'iataCode': 'dl', 'icaoCode': 'dal'}, 'flight': {'number': '1301', 'iataNumber': 'dl1301', 'icaoNumber': 'dal1301'}}"
