type,status,departure,arrival,airline,flight,codeshared
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '5', 'gate': 'a20', 'delay': 33, 'scheduledTime': '2023-03-01t10:10:00.000', 'estimatedTime': '2023-03-01t10:25:00.000', 'actualTime': '2023-03-01t10:43:00.000', 'estimatedRunway': '2023-03-01t10:43:00.000', 'actualRunway': '2023-03-01t10:43:00.000'}","{'iataCode': 'cph', 'icaoCode': 'ekch', 'terminal': '2', 'delay': 7, 'scheduledTime': '2023-03-01t13:05:00.000', 'estimatedTime': '2023-03-01t13:11:00.000'}","{'name': 'american airlines', 'iataCode': 'aa', 'icaoCode': 'aal'}","{'number': '6453', 'iataNumber': 'aa6453', 'icaoNumber': 'aal6453'}","{'airline': {'name': 'british airways', 'iataCode': 'ba', 'icaoCode': 'baw'}, 'flight': {'number': '804', 'iataNumber': 'ba804', 'icaoNumber': 'baw804'}}"
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '5', 'gate': 'a20', 'delay': 33, 'scheduledTime': '2023-03-01t10:10:00.000', 'estimatedTime': '2023-03-01t10:25:00.000', 'actualTime': '2023-03-01t10:43:00.000', 'estimatedRunway': '2023-03-01t10:43:00.000', 'actualRunway': '2023-03-01t10:43:00.000'}","{'iataCode': 'cph', 'icaoCode': 'ekch', 'terminal': '2', 'delay': 7, 'scheduledTime': '2023-03-01t13:05:00.000', 'estimatedTime': '2023-03-01t13:11:00.000'}","{'name': 'british airways', 'iataCode': 'ba', 'icaoCode': 'baw'}","{'number': '804', 'iataNumber': 'ba804', 'icaoNumber': 'baw804'}",
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '5', 'gate': 'a3', 'delay': 35, 'scheduledTime': '2023-03-01t10:10:00.000', 'estimatedTime': '2023-03-01t10:27:00.000', 'actualTime': '2023-03-01t10:45:00.000', 'estimatedRunway': '2023-03-01t10:45:00.000', 'actualRunway': '2023-03-01t10:45:00.000'}","{'iataCode': 'ber', 'icaoCode': 'eddb', 'terminal': '1', 'baggage': 'a4', 'gate': 'x01', 'delay': 7, 'scheduledTime': '2023-03-01t13:05:00.000', 'estimatedTime': '2023-03-01t13:11:00.000'}","{'name': 'american airlines', 'iataCode': 'aa', 'icaoCode': 'aal'}","{'number': '6410', 'iataNumber': 'aa6410', 'icaoNumber': 'aal6410'}","{'airline': {'name': 'british airways', 'iataCode': 'ba', 'icaoCode': 'baw'}, 'flight': {'number': '982', 'iataNumber': 'ba982', 'icaoNumber': 'baw982'}}"
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '5', 'gate': 'a3', 'delay': 35, 'scheduledTime': '2023-03-01t10:10:00.000', 'estimatedTime': '2023-03-01t10:27:00.000', 'actualTime': '2023-03-01t10:45:00.000', 'estimatedRunway': '2023-03-01t10:45:00.000', 'actualRunway': '2023-03-01t10:45:00.000'}","{'iataCode': 'ber', 'icaoCode': 'eddb', 'terminal': '1', 'baggage': 'a4', 'gate': 'x01', 'delay': 7, 'scheduledTime': '2023-03-01t13:05:00.000', 'estimatedTime': '2023-03-01t13:11:00.000'}","{'name': 'jet linx aviation', 'iataCode': 'jl', 'icaoCode': 'jtl'}","{'number': '6549', 'iataNumber': 'jl6549', 'icaoNumber': 'jtl6549'}","{'airline': {'name': 'british airways', 'iataCode': 'ba', 'icaoCode': 'baw'}, 'flight': {'number': '982', 'iataNumber': 'ba982', 'icaoNumber': 'baw982'}}"
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '5', 'gate': 'a3', 'delay': 35, 'scheduledTime': '2023-03-01t10:10:00.000', 'estimatedTime': '2023-03-01t10:27:00.000', 'actualTime': '2023-03-01t10:45:00.000', 'estimatedRunway': '2023-03-01t10:45:00.000', 'actualRunway': '2023-03-01t10:45:00.000'}","{'iataCode': 'ber', 'icaoCode': 'eddb', 'terminal': '1', 'baggage': 'a4', 'gate': 'x01', 'delay': 7, 'scheduledTime': '2023-03-01t13:05:00.000', 'estimatedTime': '2023-03-01t13:11:00.000'}","{'name': 'malaysia airlines', 'iataCode': 'mh', 'icaoCode': 'mas'}","{'number': '9902', 'iataNumber': 'mh9902', 'icaoNumber': 'mas9902'}","{'airline': {'name': 'british airways', 'iataCode': 'ba', 'icaoCode': 'baw'}, 'flight': {'number': '982', 'iataNumber': 'ba982', 'icaoNumber': 'baw982'}}"
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '5', 'gate': 'a3', 'delay': 35, 'scheduledTime': '2023-03-01t10:10:00.000', 'estimatedTime': '2023-03-01t10:27:00.000', 'actualTime': '2023-03-01t10:45:00.000', 'estimatedRunway': '2023-03-01t10:45:00.000', 'actualRunway': '2023-03-01t10:45:00.000'}","{'iataCode': 'ber', 'icaoCode': 'eddb', 'terminal': '1', 'baggage': 'a4', 'gate': 'x01', 'delay': 7, 'scheduledTime': '2023-03-01t13:05:00.000', 'estimatedTime': '2023-03-01t13:11:00.000'}","{'name': 'qantas', 'iataCode': 'qf', 'icaoCode': 'qfa'}","{'number': '3537', 'iataNumber': 'qf3537', 'icaoNumber': 'qfa3537'}","{'airline': {'name': 'british airways', 'iataCode': 'ba', 'icaoCode': 'baw'}, 'flight': {'number': '982', 'iataNumber': 'ba982', 'icaoNumber': 'baw982'}}"
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '5', 'gate': 'a3', 'delay': 35, 'scheduledTime': '2023-03-01t10:10:00.000', 'estimatedTime': '2023-03-01t10:27:00.000', 'actualTime': '2023-03-01t10:45:00.000', 'estimatedRunway': '2023-03-01t10:45:00.000', 'actualRunway': '2023-03-01t10:45:00.000'}","{'iataCode': 'ber', 'icaoCode': 'eddb', 'terminal': '1', 'baggage': 'a4', 'gate': 'x01', 'delay': 7, 'scheduledTime': '2023-03-01t13:05:00.000', 'estimatedTime': '2023-03-01t13:11:00.000'}","{'name': 'british airways', 'iataCode': 'ba', 'icaoCode': 'baw'}","{'number': '982', 'iataNumber': 'ba982', 'icaoNumber': 'baw982'}",
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '5', 'gate': 'c62', 'delay': 32, 'scheduledTime': '2023-03-01t10:10:00.000', 'estimatedTime': '2023-03-01t10:42:00.000'}","{'iataCode': 'los', 'icaoCode': 'dnmm', 'terminal': 'i', 'scheduledTime': '2023-03-01t17:45:00.000'}","{'name': 'british airways', 'iataCode': 'ba', 'icaoCode': 'baw'}","{'number': '75', 'iataNumber': 'ba75', 'icaoNumber': 'baw75'}",
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '5', 'gate': 'b36', 'delay': 37, 'scheduledTime': '2023-03-01t10:10:00.000', 'estimatedTime': '2023-03-01t10:30:00.000', 'actualTime': '2023-03-01t10:47:00.000', 'estimatedRunway': '2023-03-01t10:47:00.000', 'actualRunway': '2023-03-01t10:47:00.000'}","{'iataCode': 'lax', 'icaoCode': 'klax', 'terminal': 'tbit', 'delay': 2, 'scheduledTime': '2023-03-01t13:20:00.000', 'estimatedTime': '2023-03-01t13:22:00.000'}","{'name': 'finnair', 'iataCode': 'ay', 'icaoCode': 'fin'}","{'number': '5523', 'iataNumber': 'ay5523', 'icaoNumber': 'fin5523'}","{'airline': {'name': 'british airways', 'iataCode': 'ba', 'icaoCode': 'baw'}, 'flight': {'number': '283', 'iataNumber': 'ba283', 'icaoNumber': 'baw283'}}"
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '5', 'gate': 'b36', 'delay': 37, 'scheduledTime': '2023-03-01t10:10:00.000', 'estimatedTime': '2023-03-01t10:30:00.000', 'actualTime': '2023-03-01t10:47:00.000', 'estimatedRunway': '2023-03-01t10:47:00.000', 'actualRunway': '2023-03-01t10:47:00.000'}","{'iataCode': 'lax', 'icaoCode': 'klax', 'terminal': 'tbit', 'delay': 2, 'scheduledTime': '2023-03-01t13:20:00.000', 'estimatedTime': '2023-03-01t13:22:00.000'}","{'name': 'aer lingus', 'iataCode': 'ei', 'icaoCode': 'ein'}","{'number': '8983', 'iataNumber': 'ei8983', 'icaoNumber': 'ein8983'}","{'airline': {'name': 'british airways', 'iataCode': 'ba', 'icaoCode': 'baw'}, 'flight': {'number': '283', 'iataNumber': 'ba283', 'icaoNumber': 'baw283'}}"
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '5', 'gate': 'b36', 'delay': 37, 'scheduledTime': '2023-03-01t10:10:00.000', 'estimatedTime': '2023-03-01t10:30:00.000', 'actualTime': '2023-03-01t10:47:00.000', 'estimatedRunway': '2023-03-01t10:47:00.000', 'actualRunway': '2023-03-01t10:47:00.000'}","{'iataCode': 'lax', 'icaoCode': 'klax', 'terminal': 'tbit', 'delay': 2, 'scheduledTime': '2023-03-01t13:20:00.000', 'estimatedTime': '2023-03-01t13:22:00.000'}","{'name': 'iberia', 'iataCode': 'ib', 'icaoCode': 'ibe'}","{'number': '7441', 'iataNumber': 'ib7441', 'icaoNumber': 'ibe7441'}","{'airline': {'name': 'british airways', 'iataCode': 'ba', 'icaoCode': 'baw'}, 'flight': {'number': '283', 'iataNumber': 'ba283', 'icaoNumber': 'baw283'}}"
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '5', 'gate': 'b36', 'delay': 37, 'scheduledTime': '2023-03-01t10:10:00.000', 'estimatedTime': '2023-03-01t10:30:00.000', 'actualTime': '2023-03-01t10:47:00.000', 'estimatedRunway': '2023-03-01t10:47:00.000', 'actualRunway': '2023-03-01t10:47:00.000'}","{'iataCode': 'lax', 'icaoCode': 'klax', 'terminal': 'tbit', 'delay': 2, 'scheduledTime': '2023-03-01t13:20:00.000', 'estimatedTime': '2023-03-01t13:22:00.000'}","{'name': 'american airlines', 'iataCode': 'aa', 'icaoCode': 'aal'}","{'number': '6955', 'iataNumber': 'aa6955', 'icaoNumber': 'aal6955'}","{'airline': {'name': 'british airways', 'iataCode': 'ba', 'icaoCode': 'baw'}, 'flight': {'number': '283', 'iataNumber': 'ba283', 'icaoNumber': 'baw283'}}"
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '5', 'gate': 'b36', 'delay': 37, 'scheduledTime': '2023-03-01t10:10:00.000', 'estimatedTime': '2023-03-01t10:30:00.000', 'actualTime': '2023-03-01t10:47:00.000', 'estimatedRunway': '2023-03-01t10:47:00.000', 'actualRunway': '2023-03-01t10:47:00.000'}","{'iataCode': 'lax', 'icaoCode': 'klax', 'terminal': 'tbit', 'delay': 2, 'scheduledTime': '2023-03-01t13:20:00.000', 'estimatedTime': '2023-03-01t13:22:00.000'}","{'name': 'british airways', 'iataCode': 'ba', 'icaoCode': 'baw'}","{'number': '283', 'iataNumber': 'ba283', 'icaoNumber': 'baw283'}",
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '3', 'gate': '26', 'delay': 17, 'scheduledTime': '2023-03-01t10:10:00.000', 'estimatedTime': '2023-03-01t10:21:00.000', 'actualTime': '2023-03-01t10:27:00.000', 'estimatedRunway': '2023-03-01t10:27:00.000', 'actualRunway': '2023-03-01t10:27:00.000'}","{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '4', 'baggage': 't4', 'gate': 'b41', 'scheduledTime': '2023-03-01t13:30:00.000', 'estimatedTime': '2023-03-01t12:53:00.000'}","{'name': 'virgin atlantic', 'iataCode': 'vs', 'icaoCode': 'vir'}","{'number': '4007', 'iataNumber': 'vs4007', 'icaoNumber': 'vir4007'}","{'airline': {'name': 'delta air lines', 'iataCode': 'dl', 'icaoCode': 'dal'}, 'flight': {'number': '2', 'iataNumber': 'dl2', 'icaoNumber': 'dal2'}}"
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '3', 'gate': '26', 'delay': 17, 'scheduledTime': '2023-03-01t10:10:00.000', 'estimatedTime': '2023-03-01t10:21:00.000', 'actualTime': '2023-03-01t10:27:00.000', 'estimatedRunway': '2023-03-01t10:27:00.000', 'actualRunway': '2023-03-01t10:27:00.000'}","{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '4', 'baggage': 't4', 'gate': 'b41', 'scheduledTime': '2023-03-01t13:30:00.000', 'estimatedTime': '2023-03-01t12:53:00.000'}","{'name': 'air france', 'iataCode': 'af', 'icaoCode': 'afr'}","{'number': '3666', 'iataNumber': 'af3666', 'icaoNumber': 'afr3666'}","{'airline': {'name': 'delta air lines', 'iataCode': 'dl', 'icaoCode': 'dal'}, 'flight': {'number': '2', 'iataNumber': 'dl2', 'icaoNumber': 'dal2'}}"
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '3', 'gate': '26', 'delay': 17, 'scheduledTime': '2023-03-01t10:10:00.000', 'estimatedTime': '2023-03-01t10:21:00.000', 'actualTime': '2023-03-01t10:27:00.000', 'estimatedRunway': '2023-03-01t10:27:00.000', 'actualRunway': '2023-03-01t10:27:00.000'}","{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '4', 'baggage': 't4', 'gate': 'b41', 'scheduledTime': '2023-03-01t13:30:00.000', 'estimatedTime': '2023-03-01t12:53:00.000'}","{'name': 'klm', 'iataCode': 'kl', 'icaoCode': 'klm'}","{'number': '6102', 'iataNumber': 'kl6102', 'icaoNumber': 'klm6102'}","{'airline': {'name': 'delta air lines', 'iataCode': 'dl', 'icaoCode': 'dal'}, 'flight': {'number': '2', 'iataNumber': 'dl2', 'icaoNumber': 'dal2'}}"
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '3', 'gate': '26', 'delay': 17, 'scheduledTime': '2023-03-01t10:10:00.000', 'estimatedTime': '2023-03-01t10:21:00.000', 'actualTime': '2023-03-01t10:27:00.000', 'estimatedRunway': '2023-03-01t10:27:00.000', 'actualRunway': '2023-03-01t10:27:00.000'}","{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '4', 'baggage': 't4', 'gate': 'b41', 'scheduledTime': '2023-03-01t13:30:00.000', 'estimatedTime': '2023-03-01t12:53:00.000'}","{'name': 'delta air lines', 'iataCode': 'dl', 'icaoCode': 'dal'}","{'number': '2', 'iataNumber': 'dl2', 'icaoNumber': 'dal2'}",
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '3', 'gate': '35', 'delay': 71, 'scheduledTime': '2023-03-01t10:15:00.000', 'estimatedTime': '2023-03-01t11:26:00.000'}","{'iataCode': 'phl', 'icaoCode': 'kphl', 'terminal': 'a', 'baggage': 'cust', 'gate': '25', 'scheduledTime': '2023-03-01t12:48:00.000'}","{'name': 'finnair', 'iataCode': 'ay', 'icaoCode': 'fin'}","{'number': '5662', 'iataNumber': 'ay5662', 'icaoNumber': 'fin5662'}","{'airline': {'name': 'american airlines', 'iataCode': 'aa', 'icaoCode': 'aal'}, 'flight': {'number': '729', 'iataNumber': 'aa729', 'icaoNumber': 'aal729'}}"
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '3', 'gate': '35', 'delay': 71, 'scheduledTime': '2023-03-01t10:15:00.000', 'estimatedTime': '2023-03-01t11:26:00.000'}","{'iataCode': 'phl', 'icaoCode': 'kphl', 'terminal': 'a', 'baggage': 'cust', 'gate': '25', 'scheduledTime': '2023-03-01t12:48:00.000'}","{'name': 'british airways', 'iataCode': 'ba', 'icaoCode': 'baw'}","{'number': '1588', 'iataNumber': 'ba1588', 'icaoNumber': 'baw1588'}","{'airline': {'name': 'american airlines', 'iataCode': 'aa', 'icaoCode': 'aal'}, 'flight': {'number': '729', 'iataNumber': 'aa729', 'icaoNumber': 'aal729'}}"
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '3', 'gate': '35', 'delay': 71, 'scheduledTime': '2023-03-01t10:15:00.000', 'estimatedTime': '2023-03-01t11:26:00.000'}","{'iataCode': 'phl', 'icaoCode': 'kphl', 'terminal': 'a', 'baggage': 'cust', 'gate': '25', 'scheduledTime': '2023-03-01t12:48:00.000'}","{'name': 'iberia', 'iataCode': 'ib', 'icaoCode': 'ibe'}","{'number': '4665', 'iataNumber': 'ib4665', 'icaoNumber': 'ibe4665'}","{'airline': {'name': 'american airlines', 'iataCode': 'aa', 'icaoCode': 'aal'}, 'flight': {'number': '729', 'iataNumber': 'aa729', 'icaoNumber': 'aal729'}}"
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '3', 'gate': '35', 'delay': 71, 'scheduledTime': '2023-03-01t10:15:00.000', 'estimatedTime': '2023-03-01t11:26:00.000'}","{'iataCode': 'phl', 'icaoCode': 'kphl', 'terminal': 'a', 'baggage': 'cust', 'gate': '25', 'scheduledTime': '2023-03-01t12:48:00.000'}","{'name': 'el al', 'iataCode': 'ly', 'icaoCode': 'ely'}","{'number': '8184', 'iataNumber': 'ly8184', 'icaoNumber': 'ely8184'}","{'airline': {'name': 'american airlines', 'iataCode': 'aa', 'icaoCode': 'aal'}, 'flight': {'number': '729', 'iataNumber': 'aa729', 'icaoNumber': 'aal729'}}"
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '3', 'gate': '35', 'delay': 71, 'scheduledTime': '2023-03-01t10:15:00.000', 'estimatedTime': '2023-03-01t11:26:00.000'}","{'iataCode': 'phl', 'icaoCode': 'kphl', 'terminal': 'a', 'baggage': 'cust', 'gate': '25', 'scheduledTime': '2023-03-01t12:48:00.000'}","{'name': 'malaysia airlines', 'iataCode': 'mh', 'icaoCode': 'mas'}","{'number': '9530', 'iataNumber': 'mh9530', 'icaoNumber': 'mas9530'}","{'airline': {'name': 'american airlines', 'iataCode': 'aa', 'icaoCode': 'aal'}, 'flight': {'number': '729', 'iataNumber': 'aa729', 'icaoNumber': 'aal729'}}"
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '3', 'gate': '35', 'delay': 71, 'scheduledTime': '2023-03-01t10:15:00.000', 'estimatedTime': '2023-03-01t11:26:00.000'}","{'iataCode': 'phl', 'icaoCode': 'kphl', 'terminal': 'a', 'baggage': 'cust', 'gate': '25', 'scheduledTime': '2023-03-01t12:48:00.000'}","{'name': 'qatar airways', 'iataCode': 'qr', 'icaoCode': 'qtr'}","{'number': '2256', 'iataNumber': 'qr2256', 'icaoNumber': 'qtr2256'}","{'airline': {'name': 'american airlines', 'iataCode': 'aa', 'icaoCode': 'aal'}, 'flight': {'number': '729', 'iataNumber': 'aa729', 'icaoNumber': 'aal729'}}"
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '3', 'gate': '35', 'delay': 71, 'scheduledTime': '2023-03-01t10:15:00.000', 'estimatedTime': '2023-03-01t11:26:00.000'}","{'iataCode': 'phl', 'icaoCode': 'kphl', 'terminal': 'a', 'baggage': 'cust', 'gate': '25', 'scheduledTime': '2023-03-01t12:48:00.000'}","{'name': 'american airlines', 'iataCode': 'aa', 'icaoCode': 'aal'}","{'number': '729', 'iataNumber': 'aa729', 'icaoNumber': 'aal729'}",
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '3', 'gate': '27', 'delay': 24, 'scheduledTime': '2023-03-01t10:15:00.000', 'estimatedTime': '2023-03-01t10:15:00.000', 'actualTime': '2023-03-01t10:38:00.000', 'estimatedRunway': '2023-03-01t10:38:00.000', 'actualRunway': '2023-03-01t10:38:00.000'}","{'iataCode': 'bgi', 'icaoCode': 'tbpb', 'delay': 18, 'scheduledTime': '2023-03-01t14:50:00.000', 'estimatedTime': '2023-03-01t15:07:00.000'}","{'name': 'virgin atlantic', 'iataCode': 'vs', 'icaoCode': 'vir'}","{'number': '131', 'iataNumber': 'vs131', 'icaoNumber': 'vir131'}",
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'scheduledTime': '2023-03-01t10:15:00.000'}","{'iataCode': 'pek', 'icaoCode': 'zbaa', 'scheduledTime': '2023-03-02t04:15:00.000'}","{'name': 'air china ltd', 'iataCode': 'ca', 'icaoCode': 'cca'}","{'number': '580', 'iataNumber': 'ca580', 'icaoNumber': 'cca580'}",
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '2', 'gate': 'a26', 'delay': 31, 'scheduledTime': '2023-03-01t10:20:00.000', 'estimatedTime': '2023-03-01t10:25:00.000', 'actualTime': '2023-03-01t10:51:00.000', 'estimatedRunway': '2023-03-01t10:51:00.000', 'actualRunway': '2023-03-01t10:51:00.000'}","{'iataCode': 'osl', 'icaoCode': 'engm', 'delay': 9, 'scheduledTime': '2023-03-01t13:30:00.000', 'estimatedTime': '2023-03-01t13:39:00.000'}","{'name': 'air canada', 'iataCode': 'ac', 'icaoCode': 'aca'}","{'number': '9949', 'iataNumber': 'ac9949', 'icaoNumber': 'aca9949'}","{'airline': {'name': 'sas', 'iataCode': 'sk', 'icaoCode': 'sas'}, 'flight': {'number': '804', 'iataNumber': 'sk804', 'icaoNumber': 'sas804'}}"
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '2', 'gate': 'a26', 'delay': 31, 'scheduledTime': '2023-03-01t10:20:00.000', 'estimatedTime': '2023-03-01t10:25:00.000', 'actualTime': '2023-03-01t10:51:00.000', 'estimatedRunway': '2023-03-01t10:51:00.000', 'actualRunway': '2023-03-01t10:51:00.000'}","{'iataCode': 'osl', 'icaoCode': 'engm', 'delay': 9, 'scheduledTime': '2023-03-01t13:30:00.000', 'estimatedTime': '2023-03-01t13:39:00.000'}","{'name': 'singapore airlines', 'iataCode': 'sq', 'icaoCode': 'sia'}","{'number': '2660', 'iataNumber': 'sq2660', 'icaoNumber': 'sia2660'}","{'airline': {'name': 'sas', 'iataCode': 'sk', 'icaoCode': 'sas'}, 'flight': {'number': '804', 'iataNumber': 'sk804', 'icaoNumber': 'sas804'}}"
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '2', 'gate': 'a26', 'delay': 31, 'scheduledTime': '2023-03-01t10:20:00.000', 'estimatedTime': '2023-03-01t10:25:00.000', 'actualTime': '2023-03-01t10:51:00.000', 'estimatedRunway': '2023-03-01t10:51:00.000', 'actualRunway': '2023-03-01t10:51:00.000'}","{'iataCode': 'osl', 'icaoCode': 'engm', 'delay': 9, 'scheduledTime': '2023-03-01t13:30:00.000', 'estimatedTime': '2023-03-01t13:39:00.000'}","{'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}","{'number': '6988', 'iataNumber': 'ua6988', 'icaoNumber': 'ual6988'}","{'airline': {'name': 'sas', 'iataCode': 'sk', 'icaoCode': 'sas'}, 'flight': {'number': '804', 'iataNumber': 'sk804', 'icaoNumber': 'sas804'}}"
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '2', 'gate': 'a26', 'delay': 31, 'scheduledTime': '2023-03-01t10:20:00.000', 'estimatedTime': '2023-03-01t10:25:00.000', 'actualTime': '2023-03-01t10:51:00.000', 'estimatedRunway': '2023-03-01t10:51:00.000', 'actualRunway': '2023-03-01t10:51:00.000'}","{'iataCode': 'osl', 'icaoCode': 'engm', 'delay': 9, 'scheduledTime': '2023-03-01t13:30:00.000', 'estimatedTime': '2023-03-01t13:39:00.000'}","{'name': 'sas', 'iataCode': 'sk', 'icaoCode': 'sas'}","{'number': '804', 'iataNumber': 'sk804', 'icaoNumber': 'sas804'}",
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '3', 'gate': '32', 'delay': 18, 'scheduledTime': '2023-03-01t10:20:00.000', 'estimatedTime': '2023-03-01t10:41:00.000', 'actualTime': '2023-03-01t10:37:00.000', 'estimatedRunway': '2023-03-01t10:37:00.000', 'actualRunway': '2023-03-01t10:37:00.000'}","{'iataCode': 'hel', 'icaoCode': 'efhk', 'terminal': '2', 'baggage': '7', 'scheduledTime': '2023-03-01t15:15:00.000', 'estimatedTime': '2023-03-01t15:02:00.000'}","{'name': 'american airlines', 'iataCode': 'aa', 'icaoCode': 'aal'}","{'number': '9000', 'iataNumber': 'aa9000', 'icaoNumber': 'aal9000'}","{'airline': {'name': 'finnair', 'iataCode': 'ay', 'icaoCode': 'fin'}, 'flight': {'number': '1332', 'iataNumber': 'ay1332', 'icaoNumber': 'fin1332'}}"
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '3', 'gate': '32', 'delay': 18, 'scheduledTime': '2023-03-01t10:20:00.000', 'estimatedTime': '2023-03-01t10:41:00.000', 'actualTime': '2023-03-01t10:37:00.000', 'estimatedRunway': '2023-03-01t10:37:00.000', 'actualRunway': '2023-03-01t10:37:00.000'}","{'iataCode': 'hel', 'icaoCode': 'efhk', 'terminal': '2', 'baggage': '7', 'scheduledTime': '2023-03-01t15:15:00.000', 'estimatedTime': '2023-03-01t15:02:00.000'}","{'name': 'british airways', 'iataCode': 'ba', 'icaoCode': 'baw'}","{'number': '6032', 'iataNumber': 'ba6032', 'icaoNumber': 'baw6032'}","{'airline': {'name': 'finnair', 'iataCode': 'ay', 'icaoCode': 'fin'}, 'flight': {'number': '1332', 'iataNumber': 'ay1332', 'icaoNumber': 'fin1332'}}"
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '3', 'gate': '32', 'delay': 18, 'scheduledTime': '2023-03-01t10:20:00.000', 'estimatedTime': '2023-03-01t10:41:00.000', 'actualTime': '2023-03-01t10:37:00.000', 'estimatedRunway': '2023-03-01t10:37:00.000', 'actualRunway': '2023-03-01t10:37:00.000'}","{'iataCode': 'hel', 'icaoCode': 'efhk', 'terminal': '2', 'baggage': '7', 'scheduledTime': '2023-03-01t15:15:00.000', 'estimatedTime': '2023-03-01t15:02:00.000'}","{'name': 'cathay pacific', 'iataCode': 'cx', 'icaoCode': 'cpa'}","{'number': '1413', 'iataNumber': 'cx1413', 'icaoNumber': 'cpa1413'}","{'airline': {'name': 'finnair', 'iataCode': 'ay', 'icaoCode': 'fin'}, 'flight': {'number': '1332', 'iataNumber': 'ay1332', 'icaoNumber': 'fin1332'}}"
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '3', 'gate': '32', 'delay': 18, 'scheduledTime': '2023-03-01t10:20:00.000', 'estimatedTime': '2023-03-01t10:41:00.000', 'actualTime': '2023-03-01t10:37:00.000', 'estimatedRunway': '2023-03-01t10:37:00.000', 'actualRunway': '2023-03-01t10:37:00.000'}","{'iataCode': 'hel', 'icaoCode': 'efhk', 'terminal': '2', 'baggage': '7', 'scheduledTime': '2023-03-01t15:15:00.000', 'estimatedTime': '2023-03-01t15:02:00.000'}","{'name': 'jet linx aviation', 'iataCode': 'jl', 'icaoCode': 'jtl'}","{'number': '6840', 'iataNumber': 'jl6840', 'icaoNumber': 'jtl6840'}","{'airline': {'name': 'finnair', 'iataCode': 'ay', 'icaoCode': 'fin'}, 'flight': {'number': '1332', 'iataNumber': 'ay1332', 'icaoNumber': 'fin1332'}}"
