type,status,departure,arrival,airline,flight,codeshared
departure,active,"{'iataCode': 'las', 'icaoCode': 'klas', 'terminal': '3', 'gate': 'd24', 'delay': 140, 'scheduledTime': '2023-07-31t17:00:00.000', 'estimatedTime': '2023-07-31t19:20:00.000'}","{'iataCode': 'yvr', 'icaoCode': 'cyvr', 'terminal': 'i', 'baggage': '25', 'gate': 'd50', 'scheduledTime': '2023-07-31t19:38:00.000'}","{'name': 'air canada', 'iataCode': 'ac', 'icaoCode': 'aca'}","{'number': '1061', 'iataNumber': 'ac1061', 'icaoNumber': 'aca1061'}",
departure,active,"{'iataCode': 'las', 'icaoCode': 'klas', 'terminal': '1', 'gate': 'b19', 'delay': 129, 'scheduledTime': '2023-07-31t17:00:00.000', 'estimatedTime': '2023-07-31t19:09:00.000'}","{'iataCode': 'sat', 'icaoCode': 'ksat', 'terminal': 'a', 'gate': '16', 'scheduledTime': '2023-07-31t21:40:00.000'}","{'name': 'southwest airlines', 'iataCode': 'wn', 'icaoCode': 'swa'}","{'number': '2926', 'iataNumber': 'wn2926', 'icaoNumber': 'swa2926'}",
departure,active,"{'iataCode': 'las', 'icaoCode': 'klas', 'terminal': '1', 'gate': 'c14', 'delay': 97, 'scheduledTime': '2023-07-31t17:00:00.000', 'estimatedTime': '2023-07-31t18:37:00.000'}","{'iataCode': 'slc', 'icaoCode': 'kslc', 'gate': 'b20', 'scheduledTime': '2023-07-31t19:25:00.000'}","{'name': 'southwest airlines', 'iataCode': 'wn', 'icaoCode': 'swa'}","{'number': '4909', 'iataNumber': 'wn4909', 'icaoNumber': 'swa4909'}",
departure,active,"{'iataCode': 'las', 'icaoCode': 'klas', 'terminal': '1', 'gate': 'c25', 'delay': 108, 'scheduledTime': '2023-07-31t17:00:00.000', 'estimatedTime': '2023-07-31t18:48:00.000'}","{'iataCode': 'rno', 'icaoCode': 'krno', 'gate': 'b5', 'scheduledTime': '2023-07-31t18:20:00.000'}","{'name': 'southwest airlines', 'iataCode': 'wn', 'icaoCode': 'swa'}","{'number': '5645', 'iataNumber': 'wn5645', 'icaoNumber': 'swa5645'}",
departure,active,"{'iataCode': 'las', 'icaoCode': 'klas', 'terminal': '1', 'gate': 'a22', 'delay': 13, 'scheduledTime': '2023-07-31t17:01:00.000', 'estimatedTime': '2023-07-31t17:17:00.000', 'actualTime': '2023-07-31t17:13:00.000', 'estimatedRunway': '2023-07-31t17:13:00.000', 'actualRunway': '2023-07-31t17:13:00.000'}","{'iataCode': 'fsd', 'icaoCode': 'kfsd', 'gate': '1', 'scheduledTime': '2023-07-31t21:43:00.000', 'estimatedTime': '2023-07-31t21:29:00.000'}","{'name': 'allegiant air', 'iataCode': 'g4', 'icaoCode': 'aay'}","{'number': '11', 'iataNumber': 'g411', 'icaoNumber': 'aay11'}",
departure,active,"{'iataCode': 'las', 'icaoCode': 'klas', 'terminal': '1', 'gate': 'c21', 'delay': 76, 'scheduledTime': '2023-07-31t17:10:00.000', 'estimatedTime': '2023-07-31t18:26:00.000'}","{'iataCode': 'dal', 'icaoCode': 'kdal', 'terminal': '1', 'baggage': '1', 'gate': '9', 'scheduledTime': '2023-07-31t21:55:00.000'}","{'name': 'southwest airlines', 'iataCode': 'wn', 'icaoCode': 'swa'}","{'number': '2312', 'iataNumber': 'wn2312', 'icaoNumber': 'swa2312'}",
departure,active,"{'iataCode': 'las', 'icaoCode': 'klas', 'terminal': '3', 'gate': 'e8', 'delay': 101, 'scheduledTime': '2023-07-31t17:12:00.000', 'estimatedTime': '2023-07-31t18:53:00.000'}","{'iataCode': 'dfw', 'icaoCode': 'kdfw', 'terminal': 'e', 'baggage': '32', 'gate': 'e10', 'scheduledTime': '2023-07-31t22:07:00.000'}","{'name': 'volaris', 'iataCode': 'y4', 'icaoCode': 'voi'}","{'number': '2243', 'iataNumber': 'y42243', 'icaoNumber': 'voi2243'}","{'airline': {'name': 'frontier airlines', 'iataCode': 'f9', 'icaoCode': 'fft'}, 'flight': {'number': '2136', 'iataNumber': 'f92136', 'icaoNumber': 'fft2136'}}"
departure,active,"{'iataCode': 'las', 'icaoCode': 'klas', 'terminal': '3', 'gate': 'e8', 'delay': 101, 'scheduledTime': '2023-07-31t17:12:00.000', 'estimatedTime': '2023-07-31t18:53:00.000'}","{'iataCode': 'dfw', 'icaoCode': 'kdfw', 'terminal': 'e', 'baggage': '32', 'gate': 'e10', 'scheduledTime': '2023-07-31t22:07:00.000'}","{'name': 'frontier airlines', 'iataCode': 'f9', 'icaoCode': 'fft'}","{'number': '2136', 'iataNumber': 'f92136', 'icaoNumber': 'fft2136'}",
departure,active,"{'iataCode': 'las', 'icaoCode': 'klas', 'terminal': '1', 'gate': 'c14', 'delay': 124, 'scheduledTime': '2023-07-31t17:15:00.000', 'estimatedTime': '2023-07-31t19:19:00.000'}","{'iataCode': 'abq', 'icaoCode': 'kabq', 'gate': 'a8', 'scheduledTime': '2023-07-31t19:45:00.000'}","{'name': 'southwest airlines', 'iataCode': 'wn', 'icaoCode': 'swa'}","{'number': '3705', 'iataNumber': 'wn3705', 'icaoNumber': 'swa3705'}",
departure,active,"{'iataCode': 'las', 'icaoCode': 'klas', 'terminal': '1', 'gate': 'a19', 'delay': 19, 'scheduledTime': '2023-07-31t17:18:00.000', 'estimatedTime': '2023-07-31t17:37:00.000'}","{'iataCode': 'dsm', 'icaoCode': 'kdsm', 'gate': 'c5', 'scheduledTime': '2023-07-31t22:11:00.000'}","{'name': 'allegiant air', 'iataCode': 'g4', 'icaoCode': 'aay'}","{'number': '453', 'iataNumber': 'g4453', 'icaoNumber': 'aay453'}",
departure,active,"{'iataCode': 'las', 'icaoCode': 'klas', 'terminal': '3', 'gate': 'd52', 'delay': 48, 'scheduledTime': '2023-07-31t17:20:00.000', 'estimatedTime': '2023-07-31t18:08:00.000'}","{'iataCode': 'iah', 'icaoCode': 'kiah', 'terminal': 'e', 'baggage': 'c9', 'gate': '9', 'scheduledTime': '2023-07-31t22:25:00.000'}","{'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}","{'number': '1789', 'iataNumber': 'ua1789', 'icaoNumber': 'ual1789'}",
departure,active,"{'iataCode': 'las', 'icaoCode': 'klas', 'terminal': '1', 'gate': 'b21', 'delay': 120, 'scheduledTime': '2023-07-31t17:20:00.000', 'estimatedTime': '2023-07-31t19:20:00.000'}","{'iataCode': 'sna', 'icaoCode': 'ksna', 'terminal': 'c', 'baggage': '5', 'gate': '19', 'scheduledTime': '2023-07-31t18:25:00.000'}","{'name': 'southwest airlines', 'iataCode': 'wn', 'icaoCode': 'swa'}","{'number': '1259', 'iataNumber': 'wn1259', 'icaoNumber': 'swa1259'}",
departure,active,"{'iataCode': 'las', 'icaoCode': 'klas', 'terminal': '1', 'gate': 'c23', 'delay': 128, 'scheduledTime': '2023-07-31t17:20:00.000', 'estimatedTime': '2023-07-31t19:28:00.000'}","{'iataCode': 'bur', 'icaoCode': 'kbur', 'terminal': 'a', 'gate': '2', 'scheduledTime': '2023-07-31t18:25:00.000'}","{'name': 'southwest airlines', 'iataCode': 'wn', 'icaoCode': 'swa'}","{'number': '1601', 'iataNumber': 'wn1601', 'icaoNumber': 'swa1601'}",
departure,cancelled,"{'iataCode': 'las', 'icaoCode': 'klas', 'terminal': '1', 'gate': 'a10', 'scheduledTime': '2023-07-31t17:25:00.000'}","{'iataCode': 'slc', 'icaoCode': 'kslc', 'gate': 'b15', 'scheduledTime': '2023-07-31t19:51:00.000'}","{'name': 'spirit airlines', 'iataCode': 'nk', 'icaoCode': 'nks'}","{'number': '423', 'iataNumber': 'nk423', 'icaoNumber': 'nks423'}",
departure,active,"{'iataCode': 'las', 'icaoCode': 'klas', 'terminal': '3', 'gate': 'd51', 'delay': 80, 'scheduledTime': '2023-07-31t17:25:00.000', 'estimatedTime': '2023-07-31t18:45:00.000'}","{'iataCode': 'msp', 'icaoCode': 'kmsp', 'terminal': '2', 'gate': 'h4', 'scheduledTime': '2023-07-31t22:28:00.000'}","{'name': 'sun country airlines', 'iataCode': 'sy', 'icaoCode': 'scx'}","{'number': '108', 'iataNumber': 'sy108', 'icaoNumber': 'scx108'}",
departure,active,"{'iataCode': 'las', 'icaoCode': 'klas', 'terminal': '1', 'gate': 'b11', 'delay': 105, 'scheduledTime': '2023-07-31t17:25:00.000', 'estimatedTime': '2023-07-31t19:10:00.000'}","{'iataCode': 'stl', 'icaoCode': 'kstl', 'terminal': '2', 'gate': 'e6', 'scheduledTime': '2023-07-31t22:40:00.000'}","{'name': 'southwest airlines', 'iataCode': 'wn', 'icaoCode': 'swa'}","{'number': '2447', 'iataNumber': 'wn2447', 'icaoNumber': 'swa2447'}",
departure,active,"{'iataCode': 'las', 'icaoCode': 'klas', 'terminal': '1', 'gate': 'd5', 'delay': 56, 'scheduledTime': '2023-07-31t17:30:00.000', 'estimatedTime': '2023-07-31t18:26:00.000'}","{'iataCode': 'dfw', 'icaoCode': 'kdfw', 'terminal': 'd', 'baggage': 'd30', 'gate': 'd30', 'scheduledTime': '2023-07-31t22:23:00.000'}","{'name': 'american airlines', 'iataCode': 'aa', 'icaoCode': 'aal'}","{'number': '1880', 'iataNumber': 'aa1880', 'icaoNumber': 'aal1880'}",
departure,active,"{'iataCode': 'las', 'icaoCode': 'klas', 'terminal': '3', 'gate': 'e15', 'delay': 157, 'scheduledTime': '2023-07-31t17:30:00.000', 'estimatedTime': '2023-07-31t20:07:00.000'}","{'iataCode': 'sea', 'icaoCode': 'ksea', 'baggage': '15', 'gate': 'n2', 'scheduledTime': '2023-07-31t20:05:00.000'}","{'name': 'air tahiti nui', 'iataCode': 'tn', 'icaoCode': 'tht'}","{'number': '2410', 'iataNumber': 'tn2410', 'icaoNumber': 'tht2410'}","{'airline': {'name': 'alaska airlines', 'iataCode': 'as', 'icaoCode': 'asa'}, 'flight': {'number': '677', 'iataNumber': 'as677', 'icaoNumber': 'asa677'}}"
departure,active,"{'iataCode': 'las', 'icaoCode': 'klas', 'terminal': '3', 'gate': 'e15', 'delay': 157, 'scheduledTime': '2023-07-31t17:30:00.000', 'estimatedTime': '2023-07-31t20:07:00.000'}","{'iataCode': 'sea', 'icaoCode': 'ksea', 'baggage': '15', 'gate': 'n2', 'scheduledTime': '2023-07-31t20:05:00.000'}","{'name': 'alaska airlines', 'iataCode': 'as', 'icaoCode': 'asa'}","{'number': '677', 'iataNumber': 'as677', 'icaoNumber': 'asa677'}",
departure,active,"{'iataCode': 'las', 'icaoCode': 'klas', 'terminal': '3', 'gate': 'e14', 'delay': 174, 'scheduledTime': '2023-07-31t17:30:00.000', 'estimatedTime': '2023-07-31t20:24:00.000'}","{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '2', 'baggage': '3', 'gate': 'd2', 'scheduledTime': '2023-07-31t19:02:00.000'}","{'name': 'american airlines', 'iataCode': 'aa', 'icaoCode': 'aal'}","{'number': '7517', 'iataNumber': 'aa7517', 'icaoNumber': 'aal7517'}","{'airline': {'name': 'alaska airlines', 'iataCode': 'as', 'icaoCode': 'asa'}, 'flight': {'number': '2221', 'iataNumber': 'as2221', 'icaoNumber': 'asa2221'}}"
departure,active,"{'iataCode': 'las', 'icaoCode': 'klas', 'terminal': '3', 'gate': 'e14', 'delay': 174, 'scheduledTime': '2023-07-31t17:30:00.000', 'estimatedTime': '2023-07-31t20:24:00.000'}","{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '2', 'baggage': '3', 'gate': 'd2', 'scheduledTime': '2023-07-31t19:02:00.000'}","{'name': 'fiji airways', 'iataCode': 'fj', 'icaoCode': 'fji'}","{'number': '5843', 'iataNumber': 'fj5843', 'icaoNumber': 'fji5843'}","{'airline': {'name': 'alaska airlines', 'iataCode': 'as', 'icaoCode': 'asa'}, 'flight': {'number': '2221', 'iataNumber': 'as2221', 'icaoNumber': 'asa2221'}}"
departure,active,"{'iataCode': 'las', 'icaoCode': 'klas', 'terminal': '3', 'gate': 'e14', 'delay': 174, 'scheduledTime': '2023-07-31t17:30:00.000', 'estimatedTime': '2023-07-31t20:24:00.000'}","{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '2', 'baggage': '3', 'gate': 'd2', 'scheduledTime': '2023-07-31t19:02:00.000'}","{'name': 'qantas', 'iataCode': 'qf', 'icaoCode': 'qfa'}","{'number': '3697', 'iataNumber': 'qf3697', 'icaoNumber': 'qfa3697'}","{'airline': {'name': 'alaska airlines', 'iataCode': 'as', 'icaoCode': 'asa'}, 'flight': {'number': '2221', 'iataNumber': 'as2221', 'icaoNumber': 'asa2221'}}"
departure,active,"{'iataCode': 'las', 'icaoCode': 'klas', 'terminal': '3', 'gate': 'e14', 'delay': 174, 'scheduledTime': '2023-07-31t17:30:00.000', 'estimatedTime': '2023-07-31t20:24:00.000'}","{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '2', 'baggage': '3', 'gate': 'd2', 'scheduledTime': '2023-07-31t19:02:00.000'}","{'name': 'singapore airlines', 'iataCode': 'sq', 'icaoCode': 'sia'}","{'number': '1330', 'iataNumber': 'sq1330', 'icaoNumber': 'sia1330'}","{'airline': {'name': 'alaska airlines', 'iataCode': 'as', 'icaoCode': 'asa'}, 'flight': {'number': '2221', 'iataNumber': 'as2221', 'icaoNumber': 'asa2221'}}"
departure,active,"{'iataCode': 'las', 'icaoCode': 'klas', 'terminal': '3', 'gate': 'e14', 'delay': 174, 'scheduledTime': '2023-07-31t17:30:00.000', 'estimatedTime': '2023-07-31t20:24:00.000'}","{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '2', 'baggage': '3', 'gate': 'd2', 'scheduledTime': '2023-07-31t19:02:00.000'}","{'name': 'alaska airlines', 'iataCode': 'as', 'icaoCode': 'asa'}","{'number': '2221', 'iataNumber': 'as2221', 'icaoNumber': 'asa2221'}",
departure,active,"{'iataCode': 'las', 'icaoCode': 'klas', 'terminal': '1', 'gate': 'c8', 'delay': 12, 'scheduledTime': '2023-07-31t17:30:00.000', 'estimatedTime': '2023-07-31t17:46:00.000', 'actualTime': '2023-07-31t17:42:00.000', 'estimatedRunway': '2023-07-31t17:42:00.000', 'actualRunway': '2023-07-31t17:42:00.000'}","{'iataCode': 'pdx', 'icaoCode': 'kpdx', 'baggage': '4', 'gate': 'e12', 'scheduledTime': '2023-07-31t19:40:00.000', 'estimatedTime': '2023-07-31t19:33:00.000'}","{'name': 'southwest airlines', 'iataCode': 'wn', 'icaoCode': 'swa'}","{'number': '2221', 'iataNumber': 'wn2221', 'icaoNumber': 'swa2221'}",
departure,active,"{'iataCode': 'las', 'icaoCode': 'klas', 'delay': 21, 'scheduledTime': '2023-07-31t17:30:00.000', 'estimatedTime': '2023-07-31t17:43:00.000', 'actualTime': '2023-07-31t17:50:00.000', 'estimatedRunway': '2023-07-31t17:50:00.000', 'actualRunway': '2023-07-31t17:50:00.000'}","{'iataCode': 'phx', 'icaoCode': 'kphx', 'scheduledTime': '2023-07-31t19:18:00.000'}","{'name': 'air cargo carriers', 'iataCode': '2q', 'icaoCode': 'snc'}","{'number': '1067', 'iataNumber': '2q1067', 'icaoNumber': 'snc1067'}",
departure,active,"{'iataCode': 'las', 'icaoCode': 'klas', 'terminal': '1', 'gate': 'a7', 'delay': 100, 'scheduledTime': '2023-07-31t17:35:00.000', 'estimatedTime': '2023-07-31t19:15:00.000'}","{'iataCode': 'rno', 'icaoCode': 'krno', 'gate': 'b4', 'scheduledTime': '2023-07-31t19:01:00.000'}","{'name': 'spirit airlines', 'iataCode': 'nk', 'icaoCode': 'nks'}","{'number': '2516', 'iataNumber': 'nk2516', 'icaoNumber': 'nks2516'}",
departure,active,"{'iataCode': 'las', 'icaoCode': 'klas', 'terminal': '1', 'gate': 'a12', 'delay': 248, 'scheduledTime': '2023-07-31t17:40:00.000', 'estimatedTime': '2023-07-31t21:48:00.000'}","{'iataCode': 'iah', 'icaoCode': 'kiah', 'terminal': 'a', 'gate': '17', 'scheduledTime': '2023-07-31t22:47:00.000'}","{'name': 'spirit airlines', 'iataCode': 'nk', 'icaoCode': 'nks'}","{'number': '1292', 'iataNumber': 'nk1292', 'icaoNumber': 'nks1292'}",
departure,active,"{'iataCode': 'las', 'icaoCode': 'klas', 'terminal': '1', 'gate': 'c19', 'delay': 99, 'scheduledTime': '2023-07-31t17:40:00.000', 'estimatedTime': '2023-07-31t19:19:00.000'}","{'iataCode': 'atl', 'icaoCode': 'katl', 'terminal': 's', 'gate': 'c21', 'scheduledTime': '2023-08-01t00:40:00.000'}","{'name': 'southwest airlines', 'iataCode': 'wn', 'icaoCode': 'swa'}","{'number': '2369', 'iataNumber': 'wn2369', 'icaoNumber': 'swa2369'}",
departure,active,"{'iataCode': 'las', 'icaoCode': 'klas', 'terminal': '1', 'gate': 'c12', 'delay': 123, 'scheduledTime': '2023-07-31t17:40:00.000', 'estimatedTime': '2023-07-31t19:43:00.000'}","{'iataCode': 'bna', 'icaoCode': 'kbna', 'gate': 'd3', 'scheduledTime': '2023-07-31t23:20:00.000'}","{'name': 'southwest airlines', 'iataCode': 'wn', 'icaoCode': 'swa'}","{'number': '2671', 'iataNumber': 'wn2671', 'icaoNumber': 'swa2671'}",
departure,cancelled,"{'iataCode': 'las', 'icaoCode': 'klas', 'terminal': '1', 'gate': 'b14', 'scheduledTime': '2023-07-31t17:40:00.000'}","{'iataCode': 'sjc', 'icaoCode': 'ksjc', 'terminal': 'b', 'gate': '24', 'scheduledTime': '2023-07-31t19:05:00.000'}","{'name': 'southwest airlines', 'iataCode': 'wn', 'icaoCode': 'swa'}","{'number': '2802', 'iataNumber': 'wn2802', 'icaoNumber': 'swa2802'}",
departure,cancelled,"{'iataCode': 'las', 'icaoCode': 'klas', 'terminal': '1', 'gate': 'c5', 'scheduledTime': '2023-07-31t17:40:00.000'}","{'iataCode': 'cmh', 'icaoCode': 'kcmh', 'baggage': '1', 'scheduledTime': '2023-08-01t00:35:00.000'}","{'name': 'southwest airlines', 'iataCode': 'wn', 'icaoCode': 'swa'}","{'number': '3346', 'iataNumber': 'wn3346', 'icaoNumber': 'swa3346'}",
departure,active,"{'iataCode': 'las', 'icaoCode': 'klas', 'terminal': '3', 'gate': 'd53', 'delay': 89, 'scheduledTime': '2023-07-31t17:45:00.000', 'estimatedTime': '2023-07-31t19:14:00.000'}","{'iataCode': 'ord', 'icaoCode': 'kord', 'terminal': '2', 'baggage': '14', 'gate': 'e6', 'scheduledTime': '2023-07-31t23:18:00.000'}","{'name': 'air canada', 'iataCode': 'ac', 'icaoCode': 'aca'}","{'number': '3347', 'iataNumber': 'ac3347', 'icaoNumber': 'aca3347'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '1062', 'iataNumber': 'ua1062', 'icaoNumber': 'ual1062'}}"
departure,active,"{'iataCode': 'las', 'icaoCode': 'klas', 'terminal': '3', 'gate': 'd53', 'delay': 89, 'scheduledTime': '2023-07-31t17:45:00.000', 'estimatedTime': '2023-07-31t19:14:00.000'}","{'iataCode': 'ord', 'icaoCode': 'kord', 'terminal': '2', 'baggage': '14', 'gate': 'e6', 'scheduledTime': '2023-07-31t23:18:00.000'}","{'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}","{'number': '1062', 'iataNumber': 'ua1062', 'icaoNumber': 'ual1062'}",
departure,active,"{'iataCode': 'las', 'icaoCode': 'klas', 'terminal': '1', 'gate': 'd7', 'delay': 79, 'scheduledTime': '2023-07-31t17:55:00.000', 'estimatedTime': '2023-07-31t19:14:00.000'}","{'iataCode': 'lax', 'icaoCode': 'klax', 'terminal': '5', 'baggage': 't5c5', 'gate': '53a', 'scheduledTime': '2023-07-31t19:11:00.000'}","{'name': 'british airways', 'iataCode': 'ba', 'icaoCode': 'baw'}","{'number': '5332', 'iataNumber': 'ba5332', 'icaoNumber': 'baw5332'}","{'airline': {'name': 'american airlines', 'iataCode': 'aa', 'icaoCode': 'aal'}, 'flight': {'number': '1240', 'iataNumber': 'aa1240', 'icaoNumber': 'aal1240'}}"
departure,active,"{'iataCode': 'las', 'icaoCode': 'klas', 'terminal': '1', 'gate': 'd7', 'delay': 79, 'scheduledTime': '2023-07-31t17:55:00.000', 'estimatedTime': '2023-07-31t19:14:00.000'}","{'iataCode': 'lax', 'icaoCode': 'klax', 'terminal': '5', 'baggage': 't5c5', 'gate': '53a', 'scheduledTime': '2023-07-31t19:11:00.000'}","{'name': 'cathay pacific', 'iataCode': 'cx', 'icaoCode': 'cpa'}","{'number': '7536', 'iataNumber': 'cx7536', 'icaoNumber': 'cpa7536'}","{'airline': {'name': 'american airlines', 'iataCode': 'aa', 'icaoCode': 'aal'}, 'flight': {'number': '1240', 'iataNumber': 'aa1240', 'icaoNumber': 'aal1240'}}"
departure,active,"{'iataCode': 'las', 'icaoCode': 'klas', 'terminal': '1', 'gate': 'd7', 'delay': 79, 'scheduledTime': '2023-07-31t17:55:00.000', 'estimatedTime': '2023-07-31t19:14:00.000'}","{'iataCode': 'lax', 'icaoCode': 'klax', 'terminal': '5', 'baggage': 't5c5', 'gate': '53a', 'scheduledTime': '2023-07-31t19:11:00.000'}","{'name': 'qantas', 'iataCode': 'qf', 'icaoCode': 'qfa'}","{'number': '3196', 'iataNumber': 'qf3196', 'icaoNumber': 'qfa3196'}","{'airline': {'name': 'american airlines', 'iataCode': 'aa', 'icaoCode': 'aal'}, 'flight': {'number': '1240', 'iataNumber': 'aa1240', 'icaoNumber': 'aal1240'}}"
departure,active,"{'iataCode': 'las', 'icaoCode': 'klas', 'terminal': '1', 'gate': 'd7', 'delay': 79, 'scheduledTime': '2023-07-31t17:55:00.000', 'estimatedTime': '2023-07-31t19:14:00.000'}","{'iataCode': 'lax', 'icaoCode': 'klax', 'terminal': '5', 'baggage': 't5c5', 'gate': '53a', 'scheduledTime': '2023-07-31t19:11:00.000'}","{'name': 'air tahiti nui', 'iataCode': 'tn', 'icaoCode': 'tht'}","{'number': '1165', 'iataNumber': 'tn1165', 'icaoNumber': 'tht1165'}","{'airline': {'name': 'american airlines', 'iataCode': 'aa', 'icaoCode': 'aal'}, 'flight': {'number': '1240', 'iataNumber': 'aa1240', 'icaoNumber': 'aal1240'}}"
departure,active,"{'iataCode': 'las', 'icaoCode': 'klas', 'terminal': '1', 'gate': 'd7', 'delay': 79, 'scheduledTime': '2023-07-31t17:55:00.000', 'estimatedTime': '2023-07-31t19:14:00.000'}","{'iataCode': 'lax', 'icaoCode': 'klax', 'terminal': '5', 'baggage': 't5c5', 'gate': '53a', 'scheduledTime': '2023-07-31t19:11:00.000'}","{'name': 'american airlines', 'iataCode': 'aa', 'icaoCode': 'aal'}","{'number': '1240', 'iataNumber': 'aa1240', 'icaoNumber': 'aal1240'}",
departure,active,"{'iataCode': 'las', 'icaoCode': 'klas', 'terminal': '3', 'gate': 'e9', 'delay': 255, 'scheduledTime': '2023-07-31t17:55:00.000', 'estimatedTime': '2023-07-31t22:10:00.000'}","{'iataCode': 'den', 'icaoCode': 'kden', 'baggage': '7', 'gate': 'a42', 'scheduledTime': '2023-07-31t20:59:00.000'}","{'name': 'volaris', 'iataCode': 'y4', 'icaoCode': 'voi'}","{'number': '2266', 'iataNumber': 'y42266', 'icaoNumber': 'voi2266'}","{'airline': {'name': 'frontier airlines', 'iataCode': 'f9', 'icaoCode': 'fft'}, 'flight': {'number': '776', 'iataNumber': 'f9776', 'icaoNumber': 'fft776'}}"
departure,active,"{'iataCode': 'las', 'icaoCode': 'klas', 'terminal': '3', 'gate': 'e9', 'delay': 255, 'scheduledTime': '2023-07-31t17:55:00.000', 'estimatedTime': '2023-07-31t22:10:00.000'}","{'iataCode': 'den', 'icaoCode': 'kden', 'baggage': '7', 'gate': 'a42', 'scheduledTime': '2023-07-31t20:59:00.000'}","{'name': 'frontier airlines', 'iataCode': 'f9', 'icaoCode': 'fft'}","{'number': '776', 'iataNumber': 'f9776', 'icaoNumber': 'fft776'}",
departure,cancelled,"{'iataCode': 'las', 'icaoCode': 'klas', 'terminal': '1', 'gate': 'a14', 'delay': 142, 'scheduledTime': '2023-07-31t17:55:00.000', 'estimatedTime': '2023-07-31t20:17:00.000'}","{'iataCode': 'smf', 'icaoCode': 'ksmf', 'terminal': 'b', 'gate': '11', 'scheduledTime': '2023-07-31t19:26:00.000'}","{'name': 'spirit airlines', 'iataCode': 'nk', 'icaoCode': 'nks'}","{'number': '1808', 'iataNumber': 'nk1808', 'icaoNumber': 'nks1808'}",
departure,active,"{'iataCode': 'las', 'icaoCode': 'klas', 'terminal': '1', 'gate': 'c16', 'delay': 92, 'scheduledTime': '2023-07-31t17:55:00.000', 'estimatedTime': '2023-07-31t19:27:00.000'}","{'iataCode': 'lax', 'icaoCode': 'klax', 'terminal': '1', 'gate': '11b', 'scheduledTime': '2023-07-31t19:10:00.000'}","{'name': 'southwest airlines', 'iataCode': 'wn', 'icaoCode': 'swa'}","{'number': '3022', 'iataNumber': 'wn3022', 'icaoNumber': 'swa3022'}",
departure,active,"{'iataCode': 'las', 'icaoCode': 'klas', 'terminal': '3', 'gate': 'e10', 'delay': 60, 'scheduledTime': '2023-07-31t18:00:00.000', 'estimatedTime': '2023-07-31t19:00:00.000'}","{'iataCode': 'sna', 'icaoCode': 'ksna', 'terminal': 'c', 'baggage': '6', 'gate': '15', 'scheduledTime': '2023-07-31t19:11:00.000'}","{'name': 'volaris', 'iataCode': 'y4', 'icaoCode': 'voi'}","{'number': '2186', 'iataNumber': 'y42186', 'icaoNumber': 'voi2186'}","{'airline': {'name': 'frontier airlines', 'iataCode': 'f9', 'icaoCode': 'fft'}, 'flight': {'number': '2123', 'iataNumber': 'f92123', 'icaoNumber': 'fft2123'}}"
departure,active,"{'iataCode': 'las', 'icaoCode': 'klas', 'terminal': '3', 'gate': 'e10', 'delay': 60, 'scheduledTime': '2023-07-31t18:00:00.000', 'estimatedTime': '2023-07-31t19:00:00.000'}","{'iataCode': 'sna', 'icaoCode': 'ksna', 'terminal': 'c', 'baggage': '6', 'gate': '15', 'scheduledTime': '2023-07-31t19:11:00.000'}","{'name': 'frontier airlines', 'iataCode': 'f9', 'icaoCode': 'fft'}","{'number': '2123', 'iataNumber': 'f92123', 'icaoNumber': 'fft2123'}",
departure,active,"{'iataCode': 'las', 'icaoCode': 'klas', 'terminal': '1', 'gate': 'b10', 'delay': 89, 'scheduledTime': '2023-07-31t18:00:00.000', 'estimatedTime': '2023-07-31t19:29:00.000'}","{'iataCode': 'phx', 'icaoCode': 'kphx', 'terminal': '4', 'baggage': '6', 'gate': 'd6', 'scheduledTime': '2023-07-31t19:15:00.000'}","{'name': 'southwest airlines', 'iataCode': 'wn', 'icaoCode': 'swa'}","{'number': '2037', 'iataNumber': 'wn2037', 'icaoNumber': 'swa2037'}",
departure,active,"{'iataCode': 'las', 'icaoCode': 'klas', 'terminal': '1', 'gate': 'c2', 'delay': 56, 'scheduledTime': '2023-07-31t18:00:00.000', 'estimatedTime': '2023-07-31t18:56:00.000'}","{'iataCode': 'smf', 'icaoCode': 'ksmf', 'terminal': 'b', 'gate': '18', 'scheduledTime': '2023-07-31t19:30:00.000'}","{'name': 'southwest airlines', 'iataCode': 'wn', 'icaoCode': 'swa'}","{'number': '3067', 'iataNumber': 'wn3067', 'icaoNumber': 'swa3067'}",
departure,cancelled,"{'iataCode': 'las', 'icaoCode': 'klas', 'delay': 10, 'scheduledTime': '2023-07-31t18:00:00.000', 'estimatedTime': '2023-07-31t18:10:00.000'}","{'iataCode': 'phx', 'icaoCode': 'kphx', 'scheduledTime': '2023-07-31t19:06:00.000'}","{'name': 'ameriflight', 'iataCode': 'a8', 'icaoCode': 'amf'}","{'number': '1067', 'iataNumber': 'a81067', 'icaoNumber': 'amf1067'}",
